Date,Type,Action,Price,Base_Quantity,Quote_Amount,Index,Track_Index
2025-01-07 16:00:00,HK,Buy,98806.121937,0.012638386929063144,1250.0,258,202
2025-01-07 16:00:00,AX,Sell,99201.741649,0.026677710527419404,2643.828872180339,258,258
2025-01-07 18:30:00,HK,Buy,96851.56407,0.012893441752757437,1250.0,298,258
2025-01-07 18:30:00,AX,Buy,96851.56407,0.026677710527419404,2586.3617683776606,298,258
2025-01-10 00:15:00,HK,Buy,92316.923253,0.0003109377710820225,28.733551901339297,6,6
2025-01-10 06:30:00,HK,Sell,94179.9677,0.0003109377710820225,29.254825127977657,106,6
2025-01-10 06:30:00,HK,Buy,94179.9677,0.0003047868782549812,28.733551901339297,106,106
2025-01-10 08:30:00,AX,Sell,94557.06429,0.026677710527419404,2520.043423461755,138,6
2025-01-10 16:00:00,AX,Buy,92316.923253,0.026677710527419404,2465.266959480852,258,6
2025-01-10 16:00:00,HK,Buy,92316.923253,0.00031657868647501684,29.254825127977657,258,108
2025-01-10 16:30:00,HK,Sell,94179.9677,0.00031657868647501684,29.785555096258786,266,106
2025-01-10 18:45:00,AX,Sell,94557.06429,0.026677710527419404,2520.043423461755,302,138
2025-01-13 11:15:00,HK,Buy,91928.28748236,0.0009189495352482751,84.56201907716171,182,6
2025-01-13 11:15:00,AX,Buy,92316.923253,0.026677710527419404,2465.266959480852,182,16
2025-01-13 22:00:00,HK,Sell,93804.374982,0.0009189495352482751,86.11528530716986,354,6
2025-01-13 22:00:00,AX,Sell,93804.374982,0.026677710527419404,2499.9834760133235,354,16
2025-01-14 10:15:00,HK,Sell,96080.610178,0.0003047868782549812,29.25482512774941,166,2
2025-01-15 14:45:00,HK,Sell,98806.121937,0.012893441752757437,1272.6770270325478,238,18
2025-01-16 01:15:00,HK,Sell,100800.124664,0.012638386929063144,1272.6770270234315,20,20
2025-01-19 23:00:00,HK,Buy,102834.368287,0.0523881813157355,5392.698229538015,370,62
2025-01-20 07:45:00,HK,Sell,104909.664907,0.0523881813157355,5490.530520374049,126,2
2025-01-20 18:00:00,HK,Buy,103659.514551,0.02645700210739006,2745.2652601870245,290,2
2025-01-20 18:00:00,HK,Buy,101608.948092,0.026990929897666806,2745.2652601870245,290,2
2025-01-20 18:00:00,HK,Sell,103659.514551,0.026990929897666806,2795.068823781741,290,2
2025-01-20 18:15:00,HK,Sell,105751.463417,0.02645700210739006,2795.068823792669,292,2
2025-01-20 18:30:00,HK,Sell,103659.514551,0.027480589135075024,2845.7759047880445,298,2
2025-01-20 18:30:00,HK,Buy,103659.514551,0.026936975028854025,2795.0688237872046,298,2
