datetime,date,time,current_portfolio_value,initial_value,fee,close,returns,log_returns,d_log_returns,cumulative_return,results
2025-08-07 05:52:53,2025-08-07 05:52:53,05:52:53,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 06:53:01,2025-08-07 06:53:01,06:53:01,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 07:53:10,2025-08-07 07:53:10,07:53:10,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 08:53:23,2025-08-07 08:53:23,08:53:23,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 09:53:23,2025-08-07 09:53:23,09:53:23,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 10:53:27,2025-08-07 10:53:27,10:53:27,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 11:53:39,2025-08-07 11:53:39,11:53:39,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 12:53:46,2025-08-07 12:53:46,12:53:46,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 13:53:47,2025-08-07 13:53:47,13:53:47,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 14:53:49,2025-08-07 14:53:49,14:53:49,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 15:54:02,2025-08-07 15:54:02,15:54:02,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 16:54:10,2025-08-07 16:54:10,16:54:10,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 17:54:19,2025-08-07 17:54:19,17:54:19,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 18:54:30,2025-08-07 18:54:30,18:54:30,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 19:54:37,2025-08-07 19:54:37,19:54:37,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 20:54:41,2025-08-07 20:54:41,20:54:41,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 21:54:44,2025-08-07 21:54:44,21:54:44,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 22:54:57,2025-08-07 22:54:57,22:54:57,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-07 23:54:58,2025-08-07 23:54:58,23:54:58,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 00:55:11,2025-08-08 00:55:11,00:55:11,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 01:55:23,2025-08-08 01:55:23,01:55:23,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 02:55:27,2025-08-08 02:55:27,02:55:27,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 03:55:29,2025-08-08 03:55:29,03:55:29,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 04:55:32,2025-08-08 04:55:32,04:55:32,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 05:55:38,2025-08-08 05:55:38,05:55:38,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 06:55:49,2025-08-08 06:55:49,06:55:49,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 07:56:01,2025-08-08 07:56:01,07:56:01,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 08:56:13,2025-08-08 08:56:13,08:56:13,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 09:56:24,2025-08-08 09:56:24,09:56:24,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 10:56:24,2025-08-08 10:56:24,10:56:24,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 11:56:25,2025-08-08 11:56:25,11:56:25,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 12:56:25,2025-08-08 12:56:25,12:56:25,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 13:56:36,2025-08-08 13:56:36,13:56:36,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 14:56:48,2025-08-08 14:56:48,14:56:48,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 15:56:56,2025-08-08 15:56:56,15:56:56,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 16:57:02,2025-08-08 16:57:02,16:57:02,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 17:57:08,2025-08-08 17:57:08,17:57:08,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 18:57:13,2025-08-08 18:57:13,18:57:13,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 19:57:18,2025-08-08 19:57:18,19:57:18,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 20:57:19,2025-08-08 20:57:19,20:57:19,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 21:57:30,2025-08-08 21:57:30,21:57:30,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 22:57:40,2025-08-08 22:57:40,22:57:40,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-08 23:57:49,2025-08-08 23:57:49,23:57:49,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 00:57:57,2025-08-09 00:57:57,00:57:57,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 01:58:07,2025-08-09 01:58:07,01:58:07,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 02:58:18,2025-08-09 02:58:18,02:58:18,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 03:58:27,2025-08-09 03:58:27,03:58:27,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 04:58:37,2025-08-09 04:58:37,04:58:37,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 05:58:47,2025-08-09 05:58:47,05:58:47,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 06:58:54,2025-08-09 06:58:54,06:58:54,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 07:58:55,2025-08-09 07:58:55,07:58:55,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 08:59:07,2025-08-09 08:59:07,08:59:07,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 09:59:20,2025-08-09 09:59:20,09:59:20,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 10:59:33,2025-08-09 10:59:33,10:59:33,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 11:59:46,2025-08-09 11:59:46,11:59:46,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 12:59:58,2025-08-09 12:59:58,12:59:58,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 14:00:11,2025-08-09 14:00:11,14:00:11,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 15:00:23,2025-08-09 15:00:23,15:00:23,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 16:00:33,2025-08-09 16:00:33,16:00:33,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 17:00:45,2025-08-09 17:00:45,17:00:45,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 18:00:56,2025-08-09 18:00:56,18:00:56,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 19:01:08,2025-08-09 19:01:08,19:01:08,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 20:01:20,2025-08-09 20:01:20,20:01:20,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 21:01:29,2025-08-09 21:01:29,21:01:29,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 22:01:36,2025-08-09 22:01:36,22:01:36,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-09 23:01:42,2025-08-09 23:01:42,23:01:42,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 00:01:47,2025-08-10 00:01:47,00:01:47,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 01:01:53,2025-08-10 01:01:53,01:01:53,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 02:02:00,2025-08-10 02:02:00,02:02:00,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 03:02:03,2025-08-10 03:02:03,03:02:03,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 04:02:07,2025-08-10 04:02:07,04:02:07,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 05:02:14,2025-08-10 05:02:14,05:02:14,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 06:02:20,2025-08-10 06:02:20,06:02:20,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 07:02:28,2025-08-10 07:02:28,07:02:28,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 08:02:39,2025-08-10 08:02:39,08:02:39,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 09:02:51,2025-08-10 09:02:51,09:02:51,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 10:03:05,2025-08-10 10:03:05,10:03:05,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 11:03:06,2025-08-10 11:03:06,11:03:06,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 12:03:07,2025-08-10 12:03:07,12:03:07,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 13:03:07,2025-08-10 13:03:07,13:03:07,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 14:03:11,2025-08-10 14:03:11,14:03:11,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 15:03:14,2025-08-10 15:03:14,15:03:14,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 16:03:28,2025-08-10 16:03:28,16:03:28,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 17:03:28,2025-08-10 17:03:28,17:03:28,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 18:03:32,2025-08-10 18:03:32,18:03:32,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 19:03:35,2025-08-10 19:03:35,19:03:35,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 20:03:36,2025-08-10 20:03:36,20:03:36,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 21:03:46,2025-08-10 21:03:46,21:03:46,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 22:03:55,2025-08-10 22:03:55,22:03:55,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-10 23:04:02,2025-08-10 23:04:02,23:04:02,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 00:04:10,2025-08-11 00:04:10,00:04:10,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 01:04:17,2025-08-11 01:04:17,01:04:17,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 02:04:27,2025-08-11 02:04:27,02:04:27,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 03:04:38,2025-08-11 03:04:38,03:04:38,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 04:04:47,2025-08-11 04:04:47,04:04:47,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 05:05:01,2025-08-11 05:05:01,05:05:01,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 06:05:05,2025-08-11 06:05:05,06:05:05,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 07:05:12,2025-08-11 07:05:12,07:05:12,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 08:05:23,2025-08-11 08:05:23,08:05:23,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 09:05:34,2025-08-11 09:05:34,09:05:34,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 10:05:44,2025-08-11 10:05:44,10:05:44,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 11:05:51,2025-08-11 11:05:51,11:05:51,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 12:06:00,2025-08-11 12:06:00,12:06:00,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 13:06:12,2025-08-11 13:06:12,13:06:12,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 14:06:20,2025-08-11 14:06:20,14:06:20,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 15:06:24,2025-08-11 15:06:24,15:06:24,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 16:06:29,2025-08-11 16:06:29,16:06:29,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 17:06:33,2025-08-11 17:06:33,17:06:33,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 18:06:42,2025-08-11 18:06:42,18:06:42,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 19:06:47,2025-08-11 19:06:47,19:06:47,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 20:06:48,2025-08-11 20:06:48,20:06:48,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 21:07:00,2025-08-11 21:07:00,21:07:00,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 22:07:03,2025-08-11 22:07:03,22:07:03,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-11 23:07:10,2025-08-11 23:07:10,23:07:10,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 00:07:17,2025-08-12 00:07:17,00:07:17,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 01:07:26,2025-08-12 01:07:26,01:07:26,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 02:07:36,2025-08-12 02:07:36,02:07:36,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 03:07:43,2025-08-12 03:07:43,03:07:43,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 04:07:52,2025-08-12 04:07:52,04:07:52,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 05:08:05,2025-08-12 05:08:05,05:08:05,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 06:08:10,2025-08-12 06:08:10,06:08:10,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 07:08:21,2025-08-12 07:08:21,07:08:21,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 08:08:32,2025-08-12 08:08:32,08:08:32,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 09:08:40,2025-08-12 09:08:40,09:08:40,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 10:08:48,2025-08-12 10:08:48,10:08:48,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 11:08:57,2025-08-12 11:08:57,11:08:57,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 12:09:09,2025-08-12 12:09:09,12:09:09,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 13:09:19,2025-08-12 13:09:19,13:09:19,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 14:09:30,2025-08-12 14:09:30,14:09:30,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 15:09:37,2025-08-12 15:09:37,15:09:37,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 16:09:45,2025-08-12 16:09:45,16:09:45,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 17:09:52,2025-08-12 17:09:52,17:09:52,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 18:10:00,2025-08-12 18:10:00,18:10:00,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 19:10:07,2025-08-12 19:10:07,19:10:07,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 20:10:11,2025-08-12 20:10:11,20:10:11,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 21:10:22,2025-08-12 21:10:22,21:10:22,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
2025-08-12 22:10:29,2025-08-12 22:10:29,22:10:29,20137.23,20094.52284208,20.27,113796.29,0.0,0.0,0.0,0.010443237078177500,20137.23
