Date,Total_Value,HK_Value,AX_Value,HK_Profit,AX_Profit,Rebalance
2025-01-01,5000.0,2500.0,2499.672988881622,0.0,0.0,0
2025-01-03,4946.860693263571,2500.0,2446.860693263571,0.0,0.0,0
2025-01-06,4896.991497710922,2500.0,2396.991497710922,0.0,0.0,0
2025-01-07,4879.986919555266,2500.0,2379.986919555265,0.0,0.0,0
2025-01-08,4898.95356442119,2500.0,2398.9535644211905,0.0,0.0,0
2025-01-10,4831.85905820798,2500.0,2331.859058207979,0.0,0.0,0
2025-01-13,4866.906474820144,2500.0,2366.906474820144,0.0,0.0,0
2025-01-14,4872.138652714193,2500.0,2372.1386527141926,0.0,0.0,0
2025-01-15,4867.233485938522,2500.0,2367.233485938522,0.0,0.0,0
2025-01-16,4893.721386527142,2500.0,2393.721386527142,0.0,0.0,0
2025-01-17,4923.642903858731,2500.0,2423.642903858731,0.0,0.0,0
2025-01-21,4931.164159581425,2500.0,2431.164159581426,0.0,0.0,0
2025-01-22,4921.517331589273,2500.0,2421.517331589274,0.0,0.0,0
2025-01-23,4929.365598430347,2500.0,2429.365598430347,0.0,0.0,0
2025-01-24,4944.244604316547,2500.0,2444.244604316547,0.0,0.0,0
2025-01-27,5014.715500327011,2500.0,2514.7155003270113,0.0,0.0,0
2025-01-28,4964.846304774363,2500.0,2464.8463047743626,0.0,0.0,0
2025-01-29,4968.9339437540875,2500.0,2468.9339437540875,0.0,0.0,0
2025-01-30,4984.303466317855,2500.0,2484.303466317855,0.0,0.0,0
2025-01-31,4963.763897972531,2500.0,2463.763897972531,0.0,0.0,0
2025-02-03,4964.028776978417,2500.0,2464.028776978417,0.0,0.0,0
2025-02-04,4845.650752125573,2500.0,2345.6507521255726,0.0,0.0,0
2025-02-05,4882.275997383911,2500.0,2382.275997383911,0.0,0.0,0
2025-02-06,4876.553302812295,2500.0,2376.5533028122954,0.0,0.0,0
2025-02-07,4865.4349247874425,2500.0,2365.4349247874425,0.0,0.0,0
2025-02-10,4861.183780248528,2500.0,2361.1837802485284,0.0,0.0,0
2025-02-11,4878.188358404186,2500.0,2378.1883584041857,0.0,0.0,0
2025-02-12,4857.75016350556,2500.0,2357.750163505559,0.0,0.0,0
2025-02-13,4863.963374754741,2500.0,2363.963374754742,0.0,0.0,0
2025-02-14,4848.266841072596,2500.0,2348.2668410725964,0.0,0.0,0
2025-02-18,4860.202746893394,2500.0,2360.2027468933943,0.0,0.0,0
2025-02-19,4886.706998037933,2500.0,2386.7069980379333,0.0,0.0,0
2025-02-20,4937.867887508175,2500.0,2437.867887508175,0.0,0.0,0
2025-02-21,4999.345977763244,2500.0,2499.3459777632443,0.0,0.0,0
2025-02-24,5015.042511445389,2500.0,2515.042511445389,0.0,0.0,0
2025-02-25,5057.553956834532,2500.0,2557.553956834532,0.0,0.0,0
2025-02-26,4981.033355134075,2500.0,2481.0333551340746,0.0,0.0,0
2025-02-27,4956.99803793329,2500.0,2456.99803793329,0.0,0.0,0
2025-02-28,5007.194244604317,2500.0,2507.1942446043167,0.0,0.0,0
2025-03-03,5042.4296926095485,2500.0,2542.429692609549,0.0,0.0,0
2025-03-04,5021.092217135383,2500.0,2521.0922171353827,0.0,0.0,0
2025-03-05,5016.023544800523,2500.0,2516.0235448005233,0.0,0.0,0
2025-03-06,5028.940483976456,2500.0,2528.940483976455,0.0,0.0,0
2025-03-07,5025.179856115108,2500.0,2525.179856115108,0.0,0.0,0
2025-03-10,5279.4939343496735,2683.2991542646496,2596.1947800850235,0.0,0.0,0
2025-03-11,5202.047262847373,2643.4587613758213,2558.588501471551,0.0,0.0,0
2025-03-12,5040.860511861081,2560.591173241068,2480.2693386200135,0.0,0.0,0
2025-03-13,5061.387425869775,2571.1442481392314,2490.2431777305437,0.0,0.0,0
2025-03-14,5046.5811272405535,2563.532194114327,2483.048933126227,0.0,0.0,0
2025-03-17,5173.444185950013,2628.7536570095285,2544.6905289404845,0.0,0.0,0
2025-03-18,5097.7301588687715,2589.8283807458142,2507.901778122957,0.0,0.0,0
2025-03-19,5044.22557973136,2562.321185519456,2481.904394211904,0.0,0.0,0
2025-03-20,5016.968529982112,2548.3080860645186,2468.660443917594,0.0,0.0,0
2025-03-21,4952.695733659813,2515.2648515473206,2437.4308821124923,0.0,0.0,0
2025-03-24,4988.365453084754,2533.6029816982264,2454.7624713865275,0.0,0.0,0
2025-03-25,4969.184566224172,2523.7419117114187,2445.442654512754,0.0,0.0,0
2025-03-26,5090.158756160647,2585.9358531194425,2504.222903041204,0.0,0.0,0
2025-03-27,5102.44125388716,2592.2503979355565,2510.190855951603,0.0,0.0,0
2025-03-28,5192.719163625663,2635.8852403097694,2556.8339233158936,0.0,0.0,0
2025-03-31,5210.554023338134,2645.0543053852225,2565.4997179529114,0.0,0.0,0
2025-04-01,5201.804846875411,2640.556273461415,2561.248573413997,0.0,0.0,0
2025-04-02,5202.14135366244,2640.729274689254,2561.412078973186,0.0,0.0,0
2025-04-03,5260.693534605267,2670.831488333193,2589.862046272074,0.0,0.0,0
2025-04-04,5214.906601597104,2644.2125654623737,2570.69403613473,0.0,0.0,0
2025-04-07,5116.973457371352,175.33759401569796,4941.635863355654,0.0,0.0,1
2025-04-08,5116.621594545183,227.60958009244928,4889.012014452734,0.0,0.0,0
2025-04-09,5259.04830779146,232.84503885230154,5026.203268939158,0.0,0.0,0
2025-04-10,5245.5770215821085,233.24187444149499,5012.335147140613,0.0,0.0,0
2025-04-11,5243.170157468312,233.24187444149499,5009.928283026817,0.0,0.0,0
