Date,Total_Value,HK_Value,AX_Value,HK_Profit,AX_Profit,Rebalance
2025-01-01,5000.0,2500.0,2495.0684613599437,0.0,0.0,0
2025-01-03,5008.751063665197,2500.0,2508.751063665197,0.0,0.0,0
2025-01-06,5029.009050823857,2500.0,2529.0090508238573,0.0,0.0,0
2025-01-07,4991.82911735128,2500.0,2491.82911735128,0.0,0.0,0
2025-01-08,4984.480641293417,2500.0,2484.4806412934167,0.0,0.0,0
2025-01-10,4954.697532296743,2500.0,2454.697532296743,0.0,0.0,0
2025-01-13,4937.968979654986,2500.0,2437.9689796549856,0.0,0.0,0
2025-01-14,4926.99388875996,2500.0,2426.9938887599596,0.0,0.0,0
2025-01-15,5001.861414094531,2500.0,2501.861414094531,0.0,0.0,0
2025-01-16,4994.730505917846,2500.0,2494.730505917846,0.0,0.0,0
2025-01-17,5023.013846986927,2500.0,2523.0138469869266,0.0,0.0,0
2025-01-21,5037.836021505376,2500.0,2537.8360215053763,0.0,0.0,0
2025-01-22,5191.085671112089,2618.1781906448496,2572.9074804672387,0.0,0.0,0
2025-01-23,5179.090250847628,2612.1281753467397,2566.962075500889,0.0,0.0,0
2025-01-24,5161.532670190558,2603.2728264526454,2558.259843737913,0.0,0.0,0
2025-01-27,5531.406758560284,2873.282950348788,2658.1238082114965,0.0,0.0,0
2025-01-28,5674.6724574934,2964.042267290721,2710.630190202678,0.0,0.0,0
2025-01-29,5663.964249865952,2964.042267290721,2699.9219825752316,0.0,0.0,0
2025-01-30,5683.762443569054,2964.042267290721,2719.7201762783334,0.0,0.0,0
2025-01-31,5672.206688173372,2964.042267290721,2708.16442088265,0.0,0.0,0
2025-02-03,5759.23559258178,3062.626443610633,2696.609148971147,0.0,0.0,0
2025-02-04,5792.670263806493,3073.9315604143662,2718.7387033921264,0.0,0.0,0
2025-02-05,5800.178289643887,3073.9315604143662,2726.246729229521,0.0,0.0,0
2025-02-06,5806.028448226698,3073.9315604143662,2732.0968878123317,0.0,0.0,0
2025-02-07,5784.598978898935,3073.9315604143662,2710.6674184845683,0.0,0.0,0
2025-02-10,5820.242883130388,3073.9315604143662,2746.311322716022,0.0,0.0,0
2025-02-11,5815.069602400134,3073.9315604143662,2741.1380419857674,0.0,0.0,0
2025-02-12,5814.827860309935,3073.9315604143662,2740.8962998955685,0.0,0.0,0
2025-02-13,5845.432408929104,3073.9315604143662,2771.500848514738,0.0,0.0,0
2025-02-14,5858.607352844939,3073.9315604143662,2784.6757924305725,0.0,0.0,0
2025-02-18,5858.244739709641,3073.9315604143662,2784.313179295275,0.0,0.0,0
2025-02-19,5869.123133768588,3073.9315604143662,2795.1915733542214,0.0,0.0,0
2025-02-20,5850.122205478961,3073.9315604143662,2776.1906450645947,0.0,0.0,0
2025-02-21,5802.431427455827,3072.783870501389,2729.6475569544377,0.0,0.0,0
2025-02-24,5956.909949635776,3181.3191766896143,2775.5907729461615,0.0,0.0,0
2025-02-25,5865.408991359418,3130.7693284929346,2734.639662866483,0.0,0.0,0
2025-02-26,5844.0191569571525,3118.952480862542,2725.06667609461,0.0,0.0,0
2025-02-27,5746.685687774842,3065.1804528498774,2681.505234924965,0.0,0.0,0
2025-02-28,5747.548843213601,3065.657304428498,2681.891538785103,0.0,0.0,0
2025-03-03,5786.054609032617,3079.9728579012612,2706.0817511313553,0.0,0.0,0
2025-03-04,5957.911716543518,3169.450983919937,2788.460732623581,0.0,0.0,0
2025-03-05,5967.3542180863205,3181.3592547827675,2785.994963303553,0.0,0.0,0
2025-03-06,5931.208097087916,3149.804734697181,2781.4033623907353,0.0,0.0,0
2025-03-07,5957.999404824087,3164.605634759491,2793.393770064596,0.0,0.0,0
2025-03-10,5759.872282641769,646.0824987948116,5113.789783846957,0.0,0.0,1
2025-03-11,5753.715683335784,646.0824987948116,5107.633184540972,0.0,0.0,0
2025-03-12,5789.473436806237,646.0824987948116,5143.3909380114255,0.0,0.0,0
2025-03-13,5722.937007984524,646.0824987948116,5076.854509189712,0.0,0.0,0
2025-03-14,5816.263664247742,646.0824987948116,5170.18116545293,0.0,0.0,0
2025-03-17,5856.991853480055,646.0824987948116,5210.909354685244,0.0,0.0,0
2025-03-18,5778.886549071783,646.0824987948116,5132.804050276971,0.0,0.0,0
2025-03-19,5844.244376412039,646.0824987948116,5198.161877617227,0.0,0.0,0
2025-03-20,5829.444339477138,646.0824987948116,5183.361840682326,0.0,0.0,0
2025-03-21,5843.704229078648,646.0824987948116,5197.621730283836,0.0,0.0,0
2025-03-24,5945.576016156105,646.0824987948116,5299.493517361293,0.0,0.0,0
2025-03-25,5980.577563359811,646.0824987948116,5334.495064565,0.0,0.0,0
2025-03-26,5879.029864682389,646.0824987948116,5232.947365887578,0.0,0.0,0
2025-03-27,5851.158262279438,646.0824987948116,5205.075763484626,0.0,0.0,0
2025-03-28,5700.4571562634765,646.0824987948116,5054.374657468665,0.0,0.0,0
2025-03-31,5705.309839906657,646.0824987948116,5059.227341111845,0.0,0.0,0
2025-04-01,5752.851447602359,646.0824987948116,5106.7689488075475,0.0,0.0,0
2025-04-02,5843.488170145292,646.0824987948116,5197.405671350481,0.0,0.0,0
2025-04-03,5690.152727836942,657.8160815706127,5032.33664626633,0.0,0.0,0
2025-04-04,5690.152727836942,5690.152727836942,0.0,0.0,0.0,1
2025-04-07,5651.27336836283,5651.27336836283,0.0,0.0,0.0,0
2025-04-08,5597.8895784241295,5597.8895784241295,0.0,0.0,0.0,0
2025-04-09,5997.360955302174,5997.360955302174,0.0,0.0,0.0,0
