Date,Type,Action,Price,Base_Quantity,Quote_Amount,Index,Track_Index
2025-01-03 09:30:00,HK,Buy,699.043491,3.572739081551651,2500.0,154,154
2025-01-03 17:15:00,HK,Sell,713.150862,3.572739081551651,2545.3540537539384,278,154
2025-01-07 00:45:00,AX,Sell,728.99802,1.7727981846546588,1291.0740001063677,14,14
2025-01-07 16:00:00,AX,Buy,711.727408,1.7727981846546588,1263.0108059282368,258,14
2025-01-07 16:00:00,AX,Sell,711.727408,1.7727981846546588,1260.4873078144942,258,258
2025-01-07 16:15:00,HK,Buy,708.889016,1.7935167863428882,1272.6770268769692,262,206
2025-01-07 21:30:00,HK,Buy,694.865952,1.829711682074318,1272.6770268769692,346,262
2025-01-07 21:30:00,AX,Buy,694.865952,1.7727981846546588,1233.088955382215,346,258
2025-01-08 01:30:00,HK,Buy,706.061944,0.026157329648213642,18.48718220347003,26,2
2025-01-09 08:15:00,AX,Sell,693.478994,3.5455963693093175,2456.337806715359,134,134
2025-01-09 08:45:00,HK,Buy,690.713377,0.02673858019296268,18.487182203470034,142,50
2025-01-09 21:15:00,HK,Buy,677.049859,0.027278190484441953,18.487182203470034,342,142
2025-01-09 21:15:00,AX,Buy,677.049859,3.5455963693093175,2402.946067433697,342,134
2025-01-10 06:30:00,HK,Sell,690.713377,0.027278190484441953,18.822569656890213,106,106
2025-01-13 00:15:00,AX,Sell,692.094804,3.5455963693093175,2451.4349354559636,4,4
2025-01-13 07:45:00,HK,Buy,678.25290792,0.10636459318818407,72.21430893855222,126,2
2025-01-13 10:15:00,AX,Buy,674.7924339,3.5455963693093175,2394.934145276911,166,4
2025-01-14 04:15:00,HK,Sell,692.094804,0.10636459318818407,73.54076789284088,70,38
2025-01-15 15:45:00,HK,Sell,704.652639,0.02673858019296268,18.8225696849882,254,170
2025-01-15 20:45:00,HK,Sell,708.889016,1.829711682074318,1295.7654513554987,334,170
2025-01-17 09:45:00,HK,Sell,720.310954,0.026157329648213642,18.822569661924256,158,2
2025-01-17 11:00:00,HK,Sell,723.195079,1.7935167863428882,1295.7654514730839,178,54
2025-01-18 02:30:00,AX,Sell,718.873208,3.5455963693093175,2546.285402042263,42,42
2025-01-18 06:30:00,AX,Buy,701.842462,3.5455963693093175,2490.9385351794067,106,42
2025-01-18 06:30:00,HK,Buy,701.842462,3.9274602662144735,2759.217600247389,106,62
2025-01-20 00:00:00,HK,Buy,686.585619,0.040265568099521525,27.673433431428066,2,2
2025-01-20 07:45:00,HK,Buy,700.441578,0.03946904476592427,27.673433431428066,126,126
2025-01-20 07:45:00,AX,Sell,703.246146,1.7727981846546588,1245.466777503191,126,2
2025-01-20 07:45:00,HK,Sell,700.441578,0.040265568099521525,28.175474380636626,126,2
2025-01-20 13:30:00,AX,Buy,686.585619,1.7727981846546588,1218.3949167121682,218,2
2025-01-20 13:30:00,HK,Buy,686.585619,0.04099605078715753,28.175474380636626,218,126
2025-01-21 01:15:00,HK,Buy,679.760767,0.019892872789341032,13.5359303955114,22,22
2025-01-21 17:15:00,HK,Sell,693.478994,0.019892872789341032,13.78149412031247,278,22
2025-01-22 05:45:00,HK,Sell,700.441578,0.04099605078715753,28.68662316661964,94,94
2025-01-29 00:00:00,HK,Buy,664.983942,0.0841344280682812,56.00404768244351,2,2
2025-01-29 05:00:00,HK,Sell,678.403959,0.0841344280682812,57.02005196063296,82,2
2025-01-29 14:15:00,HK,Buy,664.983942,0.08566076308151263,57.02005196063296,230,82
2025-01-30 06:45:00,HK,Sell,678.403959,0.08566076308151263,58.05448820465375,110,10
2025-02-04 00:15:00,HK,Buy,616.364674,0.05139369016910359,31.70896405078733,6,6
2025-02-04 01:15:00,AX,Sell,618.832598,0.9390657100362145,580.5433485613909,20,20
2025-02-04 03:45:00,AX,Buy,604.171903,0.9390657100362145,567.9244741917006,62,20
2025-02-04 03:45:00,AX,Sell,604.171903,0.9390657100362145,566.7897599575514,62,62
2025-02-04 03:45:00,HK,Buy,604.171903,0.05243086434414436,31.708964050787337,62,62
2025-02-04 06:00:00,AX,Buy,589.858533,0.9390657100362145,554.4698380346774,98,62
2025-02-04 06:00:00,HK,Buy,592.220326,0.053488969722961764,31.708964050787333,98,62
2025-02-04 06:00:00,AX,Sell,589.858533,0.9390657100362145,553.3620061904523,98,62
2025-02-04 06:15:00,HK,Buy,580.505173,0.05456842860336844,31.708964050787333,102,98
2025-02-04 06:45:00,AX,Buy,575.884259,0.9390657100362145,541.3339537370907,110,62
2025-02-04 06:45:00,AX,Sell,575.884259,0.9390657100362145,540.2523674159378,110,98
2025-02-04 08:45:00,HK,Buy,569.021765,0.055669672120075314,31.708964050787333,142,98
2025-02-04 11:30:00,HK,Sell,580.505173,0.055669672120075314,32.28421611227268,186,6
2025-02-04 13:30:00,AX,Sell,589.858533,0.9390657100362145,553.3620061904523,218,98
2025-02-04 16:15:00,AX,Buy,575.884259,0.9390657100362145,541.3339537370907,262,98
2025-02-04 22:00:00,HK,Buy,569.021765,0.055837995151158865,31.804839394368223,354,102
2025-02-04 22:30:00,AX,Sell,562.241048,0.9390657100362145,527.4533076626738,362,110
2025-02-04 22:30:00,AX,Buy,562.241048,0.9390657100362145,528.5092702405769,362,98
2025-02-07 00:30:00,HK,Buy,571.300129,0.7093183333399933,405.6392946338369,10,10
2025-02-07 05:15:00,HK,Sell,582.829516,0.7093183333399933,412.9982492495645,86,10
2025-02-07 21:45:00,HK,Buy,571.300129,0.7157524257617646,409.3187719417007,350,86
2025-02-08 12:45:00,HK,Sell,582.829516,0.7157524257617646,416.7444782426726,206,22
2025-02-10 01:30:00,HK,Buy,620.070264,0.443625631290386,275.3544167281244,24,24
2025-02-10 02:30:00,HK,Buy,607.80419,0.4525784238364601,275.3544167281244,42,42
2025-02-11 01:00:00,HK,Sell,620.070264,0.4525784238364601,280.3497923262287,18,18
